product_name,tech_name,activity,actual_activity,procedure,volume,final_volume,filled_datetime,dispense_time,activity_error,container,QS
MAA Tc-99m,Timothy Hunter,12.0,10.9,"Unidose, MAA",0.766,0.766,2024-11-25 02:54:09,,,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,12.65,"Unidose, MAA",0.85,0.807,2024-11-25 02:55:53,104.0,5.41666666666667,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.375,"Unidose, MAA",0.562,0.539,2024-11-25 03:05:35,582.0,4.166666666666666,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.312,"Unidose, MAA",0.558,0.539,2024-11-25 03:08:37,182.0,3.4666666666666597,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.252,"Unidose, MAA",0.554,0.539,2024-11-25 03:10:12,95.0,2.8000000000000074,3cc,0
MAA Tc-99m,Timothy Hunter,15.0,15.464,"Vial, MAA",0.826,0.801,2024-11-25 03:11:58,106.0,3.093333333333336,3cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.584,"Unidose, MAA",0.454,0.419,2024-11-25 03:13:26,88.0,8.342857142857138,3cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.36,"Unidose, MAA",0.441,0.419,2024-11-25 03:14:52,86.0,5.142857142857148,3cc,0
MAA Tc-99m,Timothy Hunter,15.0,15.209,"Vial, MAA",0.911,1.5,2024-11-25 03:17:14,142.0,1.3933333333333309,5cc,1
MAA Tc-99m,Timothy Hunter,9.0,9.069,"Unidose, MAA",0.813,1.0,2024-11-25 03:21:49,275.0,0.766666666666676,3cc,1
MAA Tc-99m,Timothy Hunter,9.0,9.375,"Unidose, MAA",0.89,1.0,2024-11-25 03:24:52,183.0,4.166666666666666,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.591,"Unidose, Sestamibi myocardique",0.249,0.242,2024-11-25 03:32:24,,2.9550000000000054,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.664,"Unidose, Sestamibi myocardique",0.324,0.314,2024-11-25 03:33:42,78.0,3.320000000000008,1cc,0
Sestamibi Tc-99m,Timothy Hunter,10.0,10.298,"Unidose, Sestamibi myocardique",0.121,0.118,2024-11-25 03:35:07,85.0,2.9800000000000004,1cc,0
Sestamibi Tc-99m,Timothy Hunter,10.0,10.244,"Unidose, Sestamibi myocardique",0.12,0.118,2024-11-25 03:36:22,75.0,2.4399999999999977,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,26.262,"Unidose, Sestamibi myocardique",0.49,0.466,2024-11-25 03:37:33,71.0,5.048000000000002,3cc,0
Sestamibi Tc-99m,Timothy Hunter,22.0,23.725,"Unidose, Sestamibi myocardique",0.442,0.41,2024-11-25 03:38:49,76.0,7.840909090909097,3cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.194,"Unidose, Sestamibi myocardique",0.336,0.332,2024-11-25 03:40:09,80.0,0.9699999999999953,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.742,"Unidose, Sestamibi myocardique",0.325,0.314,2024-11-25 03:41:26,77.0,3.7100000000000044,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.817,"Unidose, Sestamibi myocardique",0.327,0.314,2024-11-25 03:43:20,114.0,4.085000000000001,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.694,"Unidose, Sestamibi myocardique",0.315,0.305,2024-11-25 03:45:39,139.0,3.4699999999999953,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.496,"Unidose, Sestamibi myocardique",0.303,0.296,2024-11-25 03:46:54,75.0,2.4799999999999933,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.532,"Unidose, Sestamibi myocardique",0.295,0.288,2024-11-25 03:48:52,118.0,2.66,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,26.145,"Unidose, Sestamibi myocardique",0.487,0.466,2024-11-25 03:50:24,92.0,4.579999999999998,3cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,26.603,"Unidose, Sestamibi myocardique",0.496,0.466,2024-11-25 03:51:37,73.0,6.412000000000006,3cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,26.746,"Unidose, Sestamibi myocardique",0.499,0.466,2024-11-25 03:52:48,71.0,6.983999999999995,3cc,0
Sestamibi Tc-99m,Timothy Hunter,10.0,10.011,"Unidose, Sestamibi myocardique",0.118,0.118,2024-11-25 03:54:36,108.0,0.10999999999999233,1cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,31.147,"Unidose, Sestamibi myocardique",0.388,0.374,2024-11-25 03:57:02,146.0,3.823333333333328,1cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,32.671,"Unidose, Sestamibi myocardique",0.431,0.396,2024-11-25 03:58:54,112.0,8.90333333333333,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,32.903,"Unidose, Sestamibi myocardique",0.447,0.407,2024-11-25 04:00:12,78.0,9.676666666666662,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,30.597,"Unidose, Sestamibi myocardique",0.44,0.432,2024-11-25 04:01:20,68.0,1.9900000000000042,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,30.181,"Unidose, Sestamibi myocardique",0.46,0.457,2024-11-25 04:02:44,84.0,0.6033333333333365,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,31.503,"Unidose, Sestamibi myocardique",0.509,0.484,2024-11-25 04:03:59,75.0,5.010000000000001,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,30.957,"Unidose, Sestamibi myocardique",0.5,0.484,2024-11-25 04:06:10,131.0,3.1900000000000026,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,32.179,"Unidose, Sestamibi myocardique",0.535,0.498,2024-11-25 04:09:00,170.0,7.26333333333334,3cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.046,"Unidose, Sestamibi myocardique",0.331,0.33,2024-11-25 04:13:45,285.0,0.1839999999999975,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.904,"Unidose, Sestamibi effort",0.321,0.308,2024-11-25 04:16:27,162.0,4.52,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.187,"Unidose, Sestamibi effort",0.326,0.308,2024-11-25 04:17:38,71.0,5.935000000000006,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.6,"Unidose, Sestamibi effort",0.345,0.335,2024-11-25 04:18:46,68.0,3.000000000000007,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.609,"Unidose, Sestamibi effort",0.468,0.457,2024-11-25 04:19:58,72.0,2.436000000000007,3cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.325,"Unidose, Sestamibi effort",0.429,0.422,2024-11-25 04:21:10,72.0,1.6249999999999967,3cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.251,"Unidose, Sestamibi effort",0.494,0.487,2024-11-25 04:22:41,91.0,1.255000000000006,3cc,0
Sestamibi Tc-99m,Timothy Hunter,15.0,15.949,"Unidose, Sestamibi repos",0.327,0.5,2024-11-25 04:25:45,184.0,6.326666666666665,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.735,"Unidose, Sestamibi repos",0.332,0.5,2024-11-25 04:27:55,130.0,4.899999999999996,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.065,"Unidose, Sestamibi repos",0.327,0.5,2024-11-25 04:31:06,191.0,0.43333333333333,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.854,"Unidose, Sestamibi repos",0.365,0.5,2024-11-25 04:32:27,81.0,5.693333333333328,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.205,"Unidose, Sestamibi repos",0.36,0.5,2024-11-25 04:33:47,80.0,1.3666666666666671,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,16.132,"Unidose, Sestamibi repos",0.393,0.5,2024-11-25 04:39:59,372.0,7.546666666666677,3cc,1
Sestamibi Tc-99m,Timothy Hunter,18.0,18.491,"Unidose, Sestamibi myocardique",0.451,0.5,2024-11-25 04:41:39,100.0,2.7277777777777756,3cc,1
Sestamibi Tc-99m,Timothy Hunter,8.0,8.097,"Unidose, Sestamibi myocardique",0.192,0.189,2024-11-25 04:43:15,96.0,1.2124999999999941,1cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,30.466,"Unidose, Sestamibi myocardique",0.721,0.71,2024-11-25 04:44:26,71.0,1.553333333333337,3cc,0
Medronate Tc-99m,Timothy Hunter,30.0,30.456,"Unidose, Medronate",0.69,0.68,2024-11-25 04:51:19,,1.5199999999999985,3cc,0
Medronate Tc-99m,Timothy Hunter,375.0,400.062,"Vial, Medronate",8.078,7.572,2024-11-25 04:55:22,243.0,6.683200000000003,10cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.161,"Unidose, Medronate",0.42,0.401,2024-11-25 05:01:28,366.0,4.6440000000000055,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.455,"Unidose, Medronate",0.435,0.428,2024-11-25 05:03:37,129.0,1.8199999999999932,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.311,"Unidose, Medronate",0.433,0.428,2024-11-25 05:04:40,63.0,1.2439999999999998,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.146,"Unidose, Medronate",0.443,0.44,2024-11-25 05:05:39,59.0,0.5840000000000032,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.41,"Unidose, Medronate",0.447,0.44,2024-11-25 05:06:43,64.0,1.6400000000000006,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.105,"Unidose, Medronate",0.487,0.466,2024-11-25 05:08:28,105.0,4.420000000000002,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.352,"Unidose, Medronate",0.546,0.538,2024-11-25 05:09:50,82.0,1.4080000000000013,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.4,"Unidose, Medronate",0.547,0.538,2024-11-25 05:10:57,67.0,1.5999999999999945,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.672,"Unidose, Medronate",0.553,0.538,2024-11-25 05:12:00,63.0,2.6880000000000024,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.271,"Unidose, Medronate",0.458,0.431,2024-11-25 05:13:05,65.0,6.355000000000004,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.061,"Unidose, Medronate",0.48,0.456,2024-11-25 05:14:12,67.0,5.305,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.328,"Unidose, Medronate",0.578,0.57,2024-11-25 05:15:16,64.0,1.3119999999999976,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.111,"Unidose, Medronate",0.573,0.57,2024-11-25 05:16:44,88.0,0.4440000000000026,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.454,"Unidose, Medronate",0.698,0.683,2024-11-25 05:20:47,243.0,2.270000000000003,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.1,"Unidose, Medronate",0.727,0.723,2024-11-25 05:22:03,76.0,0.5000000000000071,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.688,"Unidose, Medronate",1.056,1.021,2024-11-25 05:23:45,102.0,3.4399999999999946,3cc,0
Medronate Tc-99m,Timothy Hunter,30.0,32.203,"Unidose, Medronate",0.98,0.913,2024-11-25 05:25:22,97.0,7.3433333333333435,3cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.301,"Unidose, Sestamibi myocardique",0.371,1.0,2024-11-26 02:06:01,,1.2039999999999935,3cc,1
Sestamibi Tc-99m,Timothy Hunter,12.0,12.899,"Unidose, Sestamibi myocardique",0.189,1.0,2024-11-26 02:13:51,470.0,7.491666666666659,3cc,1
Sestamibi Tc-99m,Timothy Hunter,12.0,12.411,"Unidose, Sestamibi myocardique",0.182,1.0,2024-11-26 02:16:49,178.0,3.4249999999999967,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.761,"Unidose, Sestamibi myocardique",0.313,1.0,2024-11-26 02:19:35,166.0,3.8049999999999957,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,21.509,"Unidose, Sestamibi myocardique",0.324,1.0,2024-11-26 02:21:30,115.0,7.545000000000002,3cc,1
Sestamibi Tc-99m,Timothy Hunter,12.0,12.345,"Unidose, Sestamibi repos",0.241,1.0,2024-11-26 02:23:21,111.0,2.8750000000000053,3cc,1
Sestamibi Tc-99m,Timothy Hunter,14.0,14.096,"Unidose, Sestamibi repos",0.275,1.0,2024-11-26 02:25:20,119.0,0.6857142857142863,3cc,1
Sestamibi Tc-99m,Timothy Hunter,13.0,13.338,"Unidose, Sestamibi repos",0.261,1.0,2024-11-26 02:27:28,128.0,2.5999999999999934,3cc,1
Sestamibi Tc-99m,Timothy Hunter,13.0,13.547,"Unidose, Sestamibi repos",0.265,1.0,2024-11-26 02:30:10,162.0,4.207692307692312,3cc,1
Sestamibi Tc-99m,Timothy Hunter,13.0,13.622,"Unidose, Sestamibi repos",0.266,1.0,2024-11-26 02:33:52,222.0,4.784615384615384,3cc,1
Sestamibi Tc-99m,Timothy Hunter,14.0,14.624,"Unidose, Sestamibi repos",0.286,1.0,2024-11-26 02:36:47,175.0,4.457142857142861,3cc,1
Sestamibi Tc-99m,Timothy Hunter,14.0,14.841,"Unidose, Sestamibi repos",0.29,1.0,2024-11-26 02:46:22,575.0,6.007142857142852,3cc,1
Sestamibi Tc-99m,Timothy Hunter,12.0,12.573,"Unidose, Sestamibi repos",0.246,1.0,2024-11-26 02:51:19,297.0,4.775000000000004,3cc,1
Sestamibi Tc-99m,Timothy Hunter,11.0,11.734,"Unidose, Sestamibi repos",0.229,1.0,2024-11-26 02:54:42,203.0,6.672727272727273,3cc,1
Sestamibi Tc-99m,Timothy Hunter,12.0,12.912,"Unidose, Sestamibi repos",0.252,1.0,2024-11-26 02:56:33,111.0,7.600000000000007,3cc,1
Sestamibi Tc-99m,Timothy Hunter,14.0,15.127,"Unidose, Sestamibi repos",0.296,1.0,2024-11-26 03:00:12,219.0,8.050000000000004,3cc,1
Sestamibi Tc-99m,Timothy Hunter,14.0,14.226,"Unidose, Sestamibi repos",0.278,1.0,2024-11-26 03:04:33,261.0,1.6142857142857205,3cc,1
Sestamibi Tc-99m,Timothy Hunter,22.0,22.449,"Unidose, Sestamibi myocardique",0.439,0.43,2024-11-26 03:06:38,125.0,2.0409090909090986,3cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.109,"Unidose, Sestamibi myocardique",0.35,0.348,2024-11-26 03:08:47,129.0,0.5450000000000088,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.632,"Unidose, Sestamibi myocardique",0.339,0.329,2024-11-26 03:10:41,114.0,3.1600000000000072,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.997,"Unidose, Sestamibi myocardique",0.362,0.329,2024-11-26 03:11:52,71.0,9.985,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.036,"Unidose, Sestamibi myocardique",0.336,0.32,2024-11-26 03:13:07,75.0,5.180000000000007,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.749,"Unidose, Sestamibi myocardique",0.338,0.31,2024-11-26 03:14:24,77.0,8.744999999999994,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.923,"Unidose, Sestamibi myocardique",0.331,0.302,2024-11-26 03:15:38,74.0,9.614999999999991,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.815,"Unidose, Sestamibi myocardique",0.32,0.293,2024-11-26 03:16:50,72.0,9.075000000000006,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.577,"Unidose, Sestamibi myocardique",0.358,0.348,2024-11-26 03:18:22,92.0,2.8850000000000087,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.606,"Unidose, Sestamibi myocardique",0.359,0.348,2024-11-26 03:20:05,103.0,3.0300000000000082,1cc,0
Sestamibi Tc-99m,Timothy Hunter,10.0,10.228,"Unidose, Sestamibi myocardique",0.126,0.123,2024-11-26 03:22:49,164.0,2.2799999999999976,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.111,"Unidose, Sestamibi myocardique",0.491,0.489,2024-11-26 03:26:12,203.0,0.4440000000000026,3cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.339,"Unidose, Sestamibi myocardique",0.495,0.489,2024-11-26 03:31:11,299.0,1.3559999999999945,3cc,0
Medronate Tc-99m,Timothy Hunter,300.0,310.283,"Vial, Medronate",6.441,6.228,2024-11-26 03:50:19,,3.427666666666672,10cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.576,"Vial, Medronate",0.523,1.0,2024-11-26 03:57:09,410.0,2.8800000000000026,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,21.083,"Vial, Medronate",0.694,1.0,2024-11-26 03:59:25,136.0,5.414999999999992,3cc,1
Medronate Tc-99m,Timothy Hunter,25.0,26.435,"Unidose, Medronate",0.475,0.449,2024-11-26 04:01:23,118.0,5.739999999999995,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.643,"Unidose, Medronate",0.474,0.463,2024-11-26 04:02:31,68.0,2.5720000000000027,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,22.2,"Unidose, Medronate",0.476,0.476,2024-11-26 04:06:54,263.0,,3cc,0
Medronate Tc-99m,Timothy Hunter,0.0,2.8,"Unidose, Medronate",0.476,0.476,2024-11-26 04:06:54,,,3cc,0
Sestamibi Tc-99m,Timothy Hunter,35.0,35.888,"Unidose, Sestamibi myocardique",0.37,0.361,2024-11-26 04:15:56,,2.5371428571428516,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.99,"Unidose, Sestamibi myocardique",0.253,0.243,2024-11-26 04:17:38,102.0,3.959999999999994,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.752,"Unidose, Sestamibi effort",0.202,0.195,2024-11-26 04:22:09,271.0,3.7599999999999945,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.077,"Unidose, Sestamibi effort",0.232,0.231,2024-11-26 04:23:27,78.0,0.38500000000000867,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.984,"Unidose, Sestamibi effort",0.252,0.24,2024-11-26 04:25:31,124.0,4.920000000000009,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.022,"Unidose, Sestamibi effort",0.25,0.25,2024-11-26 04:27:22,111.0,0.10999999999999233,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.384,"Unidose, Sestamibi effort",0.265,0.26,2024-11-26 04:28:52,90.0,1.9200000000000015,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.406,"Unidose, Sestamibi effort",0.275,0.27,2024-11-26 04:30:50,118.0,2.029999999999994,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.231,"Unidose, Sestamibi effort",0.298,0.28,2024-11-26 04:32:53,123.0,6.155000000000008,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.124,"Unidose, Sestamibi effort",0.308,0.291,2024-11-26 04:34:07,74.0,5.619999999999994,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.355,"Unidose, Sestamibi effort",0.311,0.291,2024-11-26 04:36:39,152.0,6.775000000000002,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,26.731,"Unidose, Sestamibi effort",0.26,0.243,2024-11-26 04:38:26,107.0,6.924000000000007,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.679,"Unidose, Sestamibi effort",0.261,1.0,2024-11-26 04:40:31,125.0,3.3949999999999925,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.0,"Unidose, Sestamibi effort",0.267,1.0,2024-11-26 04:42:35,124.0,0.0,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.566,"Unidose, Sestamibi effort",0.291,1.0,2024-11-26 04:44:32,117.0,2.8299999999999947,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.24,"Unidose, Sestamibi effort",0.303,1.0,2024-11-26 04:48:28,236.0,1.1999999999999922,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,21.576,"Unidose, Sestamibi effort",0.333,1.0,2024-11-26 04:50:24,116.0,7.880000000000003,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.265,"Unidose, Sestamibi myocardique",0.263,0.5,2024-11-26 04:54:13,229.0,1.3250000000000028,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.083,"Unidose, Sestamibi myocardique",0.261,0.8,2024-11-26 04:58:49,276.0,0.5533333333333346,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.826,"Unidose, Sestamibi myocardique",0.434,0.8,2024-11-26 05:00:49,120.0,5.50666666666667,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.665,"Unidose, Sestamibi myocardique",0.383,0.8,2024-11-26 05:02:23,94.0,4.433333333333327,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.316,"Unidose, Sestamibi myocardique",0.374,0.8,2024-11-26 05:04:03,100.0,2.106666666666672,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.794,"Unidose, Sestamibi myocardique",0.344,0.8,2024-11-26 05:05:53,110.0,5.2933333333333366,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.28,"Unidose, Sestamibi myocardique",0.333,0.8,2024-11-26 05:07:31,98.0,1.8666666666666623,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.48,"Unidose, Sestamibi myocardique",0.301,0.8,2024-11-26 05:09:56,145.0,3.200000000000003,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,16.254,"Unidose, Sestamibi myocardique",0.334,0.8,2024-11-26 05:13:40,224.0,8.360000000000008,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.984,"Unidose, Sestamibi myocardique",0.31,0.8,2024-11-26 05:15:35,115.0,6.5600000000000005,3cc,1
Sestamibi Tc-99m,Timothy Hunter,20.0,20.541,"Unidose, Sestamibi myocardique",0.355,0.346,2024-11-26 05:17:12,97.0,2.705000000000002,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.573,"Unidose, Sestamibi myocardique",0.395,0.367,2024-11-26 05:19:00,108.0,7.865000000000003,1cc,0
Sestamibi Tc-99m,Timothy Hunter,25.0,25.778,"Unidose, Sestamibi myocardique",0.699,0.678,2024-11-26 05:25:52,412.0,3.1119999999999948,3cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.716,"Unidose, Sestamibi effort",0.398,0.384,2024-11-26 05:27:05,73.0,3.5800000000000054,1cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,31.772,"Unidose, Sestamibi myocardique",0.544,0.513,2024-11-26 05:28:14,69.0,5.906666666666662,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,31.608,"Unidose, Sestamibi myocardique",0.541,0.513,2024-11-26 05:29:27,73.0,5.360000000000001,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,30.612,"Unidose, Sestamibi myocardique",0.555,0.544,2024-11-26 05:31:23,116.0,2.0399999999999943,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,31.987,"Unidose, Sestamibi myocardique",0.58,0.544,2024-11-26 05:32:27,64.0,6.623333333333329,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,31.728,"Unidose, Sestamibi myocardique",0.575,0.544,2024-11-26 05:35:00,153.0,5.760000000000005,3cc,0
Sestamibi Tc-99m,Timothy Hunter,30.0,32.203,"Unidose, Sestamibi myocardique",0.618,0.576,2024-11-26 05:36:41,101.0,7.3433333333333435,3cc,0
Sestamibi Tc-99m,Timothy Hunter,15.0,15.686,"Unidose, Sestamibi myocardique",0.301,0.8,2024-11-26 05:39:20,159.0,4.573333333333332,3cc,1
Medronate Tc-99m,Timothy Hunter,17.0,17.025,"Unidose, Medronate",0.55,0.55,2024-11-27 02:25:59,,0.14705882352940342,3cc,0
Medronate Tc-99m,Timothy Hunter,17.0,17.014,"Unidose, Medronate",0.55,0.55,2024-11-27 02:27:15,76.0,0.08235294117646674,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.552,"Unidose, Medronate",0.503,0.485,2024-11-27 02:29:26,131.0,3.679999999999997,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.307,"Unidose, Medronate",0.495,0.485,2024-11-27 02:31:28,122.0,2.046666666666669,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.221,"Unidose, Medronate",0.492,0.485,2024-11-27 02:33:39,131.0,1.473333333333334,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.039,"Unidose, Medronate",0.486,0.485,2024-11-27 02:34:59,80.0,0.259999999999998,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.229,"Unidose, Medronate",0.492,0.485,2024-11-27 02:36:16,77.0,1.5266666666666615,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.452,"Unidose, Medronate",0.5,0.485,2024-11-27 02:37:26,70.0,3.013333333333333,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.341,"Unidose, Medronate",0.448,1.0,2024-11-27 02:40:31,185.0,6.705000000000005,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,21.437,"Unidose, Medronate",0.45,1.0,2024-11-27 02:44:23,232.0,7.185000000000005,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.617,"Unidose, Medronate",0.445,1.0,2024-11-27 02:46:14,111.0,3.0850000000000044,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.109,"Unidose, Medronate",0.579,1.0,2024-11-27 02:48:04,110.0,0.5450000000000088,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.419,"Unidose, Medronate",0.588,1.0,2024-11-27 02:50:05,121.0,2.0950000000000024,3cc,1
Medronate Tc-99m,Timothy Hunter,23.0,23.441,"Unidose, Medronate",0.758,0.743,2024-11-27 02:51:38,93.0,1.9173913043478215,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.319,"Unidose, Medronate",0.657,0.647,2024-11-27 02:53:10,92.0,1.5949999999999953,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.114,"Unidose, Medronate",0.65,0.647,2024-11-27 02:54:35,85.0,0.5700000000000038,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.115,"Unidose, Medronate",0.65,0.647,2024-11-27 02:57:05,150.0,0.5749999999999922,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.089,"Unidose, Medronate",0.693,0.657,2024-11-27 02:59:58,173.0,5.444999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,22.0,23.143,"Unidose, Medronate",0.622,0.8,2024-11-27 03:03:47,229.0,5.195454545454548,3cc,1
Medronate Tc-99m,Timothy Hunter,25.0,25.687,"Unidose, Medronate",0.797,0.776,2024-11-27 03:05:13,86.0,2.7480000000000047,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.215,"Unidose, Medronate",0.559,0.553,2024-11-27 03:06:47,94.0,1.0749999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.604,"Unidose, Medronate",0.603,0.586,2024-11-27 03:08:10,83.0,3.019999999999996,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.318,"Unidose, Medronate",0.63,0.621,2024-11-27 03:09:21,71.0,1.590000000000007,3cc,0
